stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
Oberstdorf,296952,191158,47.411537,10.278299,
Oberstdorf,296952,223387,47.411446,10.278416,
Oberstdorf Busbahnhof,296952,2096,47.41078,10.277203,
Odense st,,210217,55.401775,10.386005,1
Odense st,210217,582733,55.401775,10.386005,
Offenburg,301367,383253,48.476475,7.946723,
Offenburg Bahnhof,,301367,48.476387,7.946587,1
Oldenburg(Oldb)Hbf,203129,26932,53.14432,8.222713,
"Oldenburg, Hauptbahnhof",,203129,53.144222,8.222684,1
Olten,,415611,47.351936,7.9077,1
Olten,415611,281456,47.351936,7.9077,
Opoczno Poludnie,,554627,51.358517,20.231709,1
Opoczno Poludnie,554627,81427,51.358517,20.231709,
Opole Glowne,,17667,50.661514,17.925863,1
Opole Glowne,17667,72009,50.661514,17.925863,
Oranienburg,508793,500232,52.75408,13.249215,
Oranienburg,508793,618853,52.754093,13.249336,
Osnabrück Hbf,,600292,52.27313,8.060825,1
Osnabrück Hbf,600292,193273,52.272697,8.061522,
Osnabrück Hbf,600292,273696,52.272747,8.061333,
Osnabrück Hbf,600292,350712,52.27351,8.059799,
Osnabrück Hbf,600292,77865,52.273598,8.059918,
Ostbahnhof,,628320,48.12815,11.604545,1
Ostbahnhof,628320,308986,48.128296,11.604329,
Ostrava hl.n.,,476072,49.852085,18.267262,1
Ostrava hl.n.,476072,56154,49.852085,18.267262,
Ostseebad Binz,140660,28513,54.40565,13.599874,
Ostseebad Binz,140660,297264,54.405552,13.599532,
Ostseebad Binz,140660,33964,54.4056,13.599694,
Oswiecim,,467357,50.041504,19.199724,1
Oswiecim,467357,11086,50.041504,19.199724,
Padborg st,,513707,54.82425,9.358803,1
Padborg st,513707,130420,54.82425,9.358803,
Paderborn Hbf,,484537,51.71298,8.740509,1
Paderborn Hbf,484537,265505,51.712894,8.740338,
Paderborn Hbf,484537,482470,51.71298,8.740505,
Padova,,504202,45.417824,11.88062,1
Padova,504202,196245,45.417824,11.88062,
Papenburg(Ems),39194,386832,53.089706,7.386708,
"Papenburg, Bahnhof",,39194,53.090424,7.388122,1
Pardubice hl.n.,,581718,50.03174,15.756211,1
Pardubice hl.n.,581718,439603,50.03174,15.756211,
Paris Est,,455490,48.876976,2.35912,1
Paris Est,455490,600658,48.876976,2.35912,
Pasewalk,,22532,53.515038,13.989293,1
Pasewalk,22532,269256,53.515354,13.988875,
Pasewalk,22532,496457,53.51519,13.988988,
Pasing,,282522,48.149143,11.460697,1
Pasing,282522,149290,48.149197,11.459296,
Pasing,282522,479937,48.14933,11.458901,
Passau Hbf,,183126,48.57363,13.45078,1
Passau Hbf,183126,48774,48.57363,13.450776,
"Passau, Hbf",183126,504265,48.574352,13.452756,
"Passau, Hbf",183126,573657,48.574203,13.451643,
Peine,631303,378971,52.31896,10.232197,
Peine,631303,524064,52.318916,10.231892,
"Peine, Bahnhof",,631303,52.318928,10.232422,1
Pforzheim Hauptbahnhof,,215188,48.89365,8.703453,1
Pforzheim Hbf,215188,520146,48.89421,8.702699,
Pforzheim Hbf,215188,610250,48.89414,8.702699,
Plattling,,459645,48.77962,12.863938,1
"Plattling, Bahnhof",459645,375333,48.778976,12.864647,
"Plattling, Bahnhof",459645,450382,48.778957,12.864414,
"Plett., Bahnhof",,427967,51.231934,7.86891,1
Plettenberg,427967,179492,51.23197,7.868424,
Plettenberg,427967,376175,51.231853,7.869044,
Plochingen,,604436,48.71294,9.411299,1
Plochingen,604436,41535,48.71308,9.41081,
Plochingen,604436,585019,48.71296,9.411353,
Potsdam Hbf,344847,269904,52.391666,13.066749,
Potsdam Hbf,344847,311345,52.391422,13.066721,
Potsdam Hbf,344847,384754,52.391582,13.06674,
Poznan Glowny,,565342,52.401993,16.91087,1
Poznan Glowny,565342,344238,52.401993,16.91087,
Pragersko,,233218,46.39538,15.662046,1
Pragersko,233218,346496,46.39538,15.662046,
Praha hl.n.,,11498,50.08306,14.436039,1
Praha hl.n.,11498,586164,50.08306,14.436039,
Praha-Holesovice,,60123,50.110214,14.440013,1
Praha-Holesovice,60123,223795,50.110214,14.440013,
Prenzlau,624592,332225,53.32162,13.86654,
Prenzlau,624592,84959,53.321636,13.866409,
"Prenzlau, Bahnhof",,624592,53.321613,13.866558,1
Prien am Chiemsee,,181262,47.8547,12.34685,1
Prien am Chiemsee,181262,363585,47.854458,12.346733,
Prien am Chiemsee,181262,468715,47.85454,12.346697,
Przemysl Glowny,,51008,49.78366,22.776363,1
Przemysl Glowny,51008,519782,49.78366,22.776363,
Przemysl Zasanie,,621674,49.79363,22.774115,1
Przemysl Zasanie,621674,589057,49.79363,22.774115,
Przeworsk,,371277,50.067215,22.503357,1
Przeworsk,371277,474797,50.067215,22.503357,
RV Bahnhof,,104671,47.784554,9.606673,1
Radolfzell,549360,269175,47.735676,8.969058,
Radolfzell,549360,435979,47.735714,8.969103,
Radolfzell Bahnhof,,549360,47.735924,8.969031,1
Radstadt,,136577,47.38424,13.467809,1
Radstadt,136577,151897,47.38424,13.467809,
Rankweil,,175521,47.273018,9.637252,1
Rankweil,175521,126563,47.273018,9.637252,
Rastatt,,532963,48.860622,8.215165,1
Rastatt,532963,405906,48.86048,8.215623,
Ravensburg,104671,521697,47.78441,9.605964,
Ravensburg,104671,99216,47.784374,9.606126,
Recklinghausen Hbf,,109219,51.61598,7.201371,1
Recklinghausen Hbf,109219,134789,51.61667,7.203509,
Regensburg Hbf,,314444,49.01167,12.099624,1
Regensburg Hbf,314444,40876,49.012447,12.097702,
Regensburg Hbf,314444,616185,49.012466,12.100397,
Remagen,120101,333624,50.577003,7.23027,
Remagen Bf,,120101,50.57721,7.229767,1
Rendsburg,,460153,54.302097,9.671307,1
Rendsburg,460153,446580,54.302155,9.671009,
Reutlingen Hauptbahnhof,,275475,48.49643,9.20951,1
Reutlingen Hbf,275475,336468,48.496216,9.20934,
Reutlingen Hbf,275475,425870,48.49659,9.209771,
Reutlingen Hbf,275475,591377,48.49608,9.209116,
Rheine,84616,110299,52.275906,7.435158,
Rheine,84616,193143,52.27575,7.434754,
Rheine,84616,22248,52.275837,7.434987,
"Rheine, Bahnhof",,84616,52.2763,7.43426,1
Rheydt Hbf,443553,140573,51.162872,6.439456,
Rheydt Hbf,443553,288141,51.162872,6.439879,
Ribnitz-Damgarten West,,93917,54.23918,12.436968,1
Ribnitz-Damgarten West,93917,150236,54.239178,12.436965,
Ribnitz-Damgarten West,93917,153940,54.2392,12.437373,
Ribnitz-Damgarten West,93917,84050,54.239265,12.437355,
Riesa,175154,291640,51.309536,13.287395,
Riesa,175154,348912,51.309734,13.288329,
Riesa,175154,525557,51.30983,13.288293,
Riesa Busbf/Bahnhof,,175154,51.3094,13.288383,1
Ringsheim/Europa-Park,,1447,48.248672,7.773023,1
Ringsheim/Europa-Park,1447,449178,48.248688,7.772987,
Ringsted st,,348754,55.438038,11.786155,1
Ringsted st,348754,400669,55.438038,11.786155,
Roedekro st,,88065,55.069687,9.332754,1
Roedekro st,88065,435111,55.069687,9.332754,
Rosenheim,,138500,47.851257,12.118983,1
Rosenheim,138500,148319,47.851177,12.117824,
Rosenheim,138500,162193,47.851154,12.118264,
Rosenheim,138500,384422,47.85108,12.118516,
Rosenheim,138500,484085,47.851078,12.118103,
Rosenheim,138500,563356,47.850994,12.118372,
Rosenheim,138500,622043,47.851257,12.11795,
Rostock Hauptbahnhof,,170012,54.07818,12.130724,1
Rostock Hbf,170012,160032,54.078526,12.1304,
Rostock Hbf,170012,350970,54.077587,12.132206,
Rostock Hbf,170012,383294,54.078262,12.131398,
Rostock Hbf,170012,402520,54.078247,12.131079,
Rostock Hbf,170012,520418,54.078552,12.130059,
Rostock Hbf,170012,556805,54.07861,12.130176,
Rostock Hbf,170012,63696,54.078793,12.130948,
Rotenburg(Wümme),,235037,53.112507,9.39068,1
Rotenburg(Wümme),235037,418558,53.112514,9.390459,
Rotterdam Centraal,,610465,51.9248,4.468769,1
Rotterdam Centraal,610465,234519,51.9248,4.468769,
Rottweil,462785,13971,48.165527,8.63988,
Rottweil,462785,244451,48.16566,8.639871,
Rottweil Bahnhof,,462785,48.165253,8.640661,1
Rovereto,,124121,45.891174,11.034067,1
Rovereto,124121,20595,45.89096,11.033601,
Rudolstadt (Thüringen),,271180,50.718,11.339156,1
Rudolstadt(Thür),271180,448369,50.71793,11.338899,
Rzepin,,95286,52.350224,14.815073,1
Rzepin,95286,177364,52.350224,14.815073,
Rzeszow Glowny,,409396,50.043114,22.006798,1
Rzeszow Glowny,409396,16161,50.043114,22.006798,
S Bernau Bhf,,492660,52.675686,13.592695,1
S Charlottenburg Bhf (Berlin),,578485,52.50473,13.303862,1
S Königs Wusterhausen Bhf,,607355,52.296963,13.631305,1
S Königs Wusterhausen Bhf,607355,36047,52.296642,13.631479,
S Oranienburg Bhf,,508793,52.754486,13.248311,1
S Ostbahnhof (Berlin),,302764,52.51033,13.435086,1
S Ostkreuz Bhf (Berlin),,105178,52.503113,13.469221,1
S Potsdam Hauptbahnhof,,344847,52.391445,13.067157,1
S Schönefeld (bei Berlin) Bhf,,218488,52.390907,13.513046,1
S Spandau Bhf (Berlin),,199734,52.534798,13.197477,1
S Südkreuz Bhf (Berlin),,55793,52.475502,13.365552,1
S Wannsee Bhf (Berlin),,233280,52.421726,13.178932,1
S+U Berlin Hauptbahnhof,,39912,52.525604,13.369075,1
S+U Gesundbrunnen Bhf (Berlin),,402152,52.548637,13.388372,1
S+U Lichtenberg Bhf (Berlin),,304410,52.510674,13.498359,1
S+U Zoologischer Garten Bhf (Berlin),,115960,52.50692,13.332707,1
Saalfeld (Saale),,223186,50.65049,11.374546,1
Saalfeld(Saale),223186,68040,50.650272,11.374583,
Saalfelden,,118428,47.426857,12.829765,1
Saalfelden,118428,20968,47.426857,12.829765,
Saarbrücken Hbf,,478606,49.24107,6.99102,1
Saarbrücken Hbf,478606,290036,49.24148,6.991045,
Saarbrücken Hbf,478606,354918,49.241337,6.991009,
Saarbrücken Hbf,478606,429300,49.241085,6.990951,
Saarbrücken Hbf,478606,65829,49.241283,6.991011,
Salzburg Hbf,,331771,47.81305,13.04582,1
Salzburg Hbf,331771,360899,47.81305,13.04582,
Salzburg Süd,,609132,47.770226,13.078491,1
Salzburg Süd,609132,139329,47.770226,13.078491,
Salzwedel,,219094,52.858112,11.162035,1
Salzwedel,219094,479376,52.858112,11.162035,
Sargans,,280542,47.044823,9.44626,1
Sargans,280542,165521,47.044823,9.44626,
Schaffhausen,,138169,47.69828,8.632756,1
Schaffhausen,138169,407680,47.69828,8.632756,
Schladming,,374149,47.393826,13.678151,1
Schladming,374149,623990,47.393826,13.678151,
Schleswig,,206636,54.499516,9.538149,1
Schleswig,206636,602033,54.49946,9.53814,
Schorndorf,,366715,48.80694,9.52569,1
Schorndorf,366715,136299,48.80708,9.52578,
Schorndorf,366715,31910,48.806984,9.525861,
Schorndorf,366715,422584,48.80715,9.52631,
Schwarzach-St.Veit,,469335,47.318535,13.154464,1
Schwarzach-St.Veit,469335,400164,47.318535,13.154464,
Schwerin Hauptbahnhof,,560489,53.6347,11.407499,1
Schwerin Hbf,560489,196811,53.63563,11.407544,
Schwerin Hbf,560489,340308,53.635628,11.407445,
Schwerin Hbf,560489,519667,53.63474,11.407455,
Schwäbisch Gmünd,57589,290350,48.801086,9.788097,
Schwäbisch Gmünd,57589,93054,48.80097,9.787504,
Schärding,,285406,48.46372,13.442511,1
Schärding,285406,327330,48.46372,13.442511,
Schöna(Gr),,535227,50.860054,14.222133,1
Schöna(Gr),535227,602477,50.860054,14.222133,
Schönefeld(bei Berlin),218488,405680,52.39115,13.512816,
Seefeld in Tirol,,526084,47.32873,11.189483,1
Seefeld in Tirol,526084,25443,47.32873,11.189483,
Selzthal,,141977,47.550243,14.312841,1
Selzthal,141977,610395,47.550243,14.312841,
Semmering,,109900,47.639553,15.830923,1
Semmering,109900,88984,47.639553,15.830923,
Sevnica,,151174,46.009678,15.301231,1
Sevnica,151174,481985,46.009678,15.301231,
Siegburg Bf,,135491,50.793907,7.203024,1
Siegburg/Bonn,135491,112044,50.79388,7.202485,
Siegburg/Bonn,135491,25119,50.79396,7.20262,
Siegen Hbf,,285691,50.87594,8.016512,1
Siegen Hbf,285691,427361,50.876507,8.01715,
Siegen Hbf,285691,561702,50.876408,8.017311,
Siegen-Weidenau,467745,491172,50.895786,8.02978,
Siegen-Weidenau,467745,501345,50.8958,8.029959,
Siegen-Weidenau Bf,,467745,50.895966,8.029843,1
Singen (Htw) Bahnhof,,194815,47.75903,8.841408,1
Singen(Hohentwiel),194815,100160,47.75892,8.841381,
Singen(Hohentwiel),194815,312623,47.75876,8.841471,
Singen(Hohentwiel),194815,332973,47.7586,8.840231,
Singen(Hohentwiel),194815,413638,47.75888,8.841269,
Singen(Hohentwiel),194815,66412,47.75903,8.841219,
Sittard,,328681,51.001602,5.85851,1
Sittard,328681,261795,51.001602,5.85851,
Skawina,,405479,49.977108,19.821957,1
Skawina,405479,151559,49.977108,19.821957,
Soest,338647,252996,51.5783,8.105409,
Soest,338647,309397,51.57819,8.105337,
"Soest, Bahnhof",,338647,51.57842,8.104592,1
Solingen Hbf,,79670,51.16073,7.003688,1
Solingen Hbf,79670,195251,51.161087,7.003985,
Solingen Hbf,79670,218638,51.161083,7.004119,
Solingen Hbf,79670,309138,51.160767,7.004187,
Sonthofen,,4050,47.51324,10.272343,1
Sonthofen,4050,339916,47.513397,10.272127,
Sopot,,282161,54.440166,18.562323,1
Sopot,282161,243449,54.440166,18.562323,
Spaichingen,25944,454588,48.068832,8.741704,
Spaichingen,25944,557937,48.068996,8.741704,
Spaichingen Bahnhof,,25944,48.06909,8.74094,1
Spiez,,406299,46.686398,7.680103,1
Spiez,406299,34132,46.686398,7.680103,
St. Anton am Arlberg,,23749,47.127563,10.26699,1
St. Anton am Arlberg,23749,83320,47.127563,10.26699,
St. Gallen(CH),,447712,47.42318,9.369897,1
St. Gallen(CH),447712,574012,47.42318,9.369897,
St. Johann im Pongau,,44440,47.348377,13.194961,1
St. Johann im Pongau,44440,445386,47.348377,13.194961,
St. Johann in Tirol,,128931,47.51962,12.430775,1
St. Johann in Tirol,128931,529702,47.51962,12.430775,
St. Margrethen SG,,563243,47.453217,9.638262,1
St. Margrethen SG,563243,493531,47.453217,9.638262,
St. Valentin,,4635,48.179146,14.521846,1
St. Valentin,4635,175911,48.179146,14.521846,
St.Michael in Obersteiermark,,321529,47.346622,15.009187,1
St.Michael in Obersteiermark,321529,101389,47.346622,15.009187,
St.Pölten Hbf,,381623,48.208275,15.624683,1
St.Pölten Hbf,381623,531800,48.208275,15.624683,
Stadt Rottenmann,,197278,47.52723,14.367174,1
Stadt Rottenmann,197278,248853,47.52723,14.367174,
Stadtroda,,357233,50.86817,11.723213,1
Stadtroda,357233,348776,50.868217,11.722792,
Stainach-Irdning,,292448,47.529194,14.106753,1
Stainach-Irdning,292448,165733,47.529194,14.106753,
Steinach (b Rothenburg o.d.T.),,51677,49.45322,10.273538,1
Steinach(bei Rothenburg ob der Tauber),51677,328222,49.453743,10.273295,
Steinach(bei Rothenburg ob der Tauber),51677,464467,49.453003,10.274113,
Stendal Hbf,,112380,52.594723,11.854412,1
Stendal Hbf,112380,558624,52.594723,11.854412,
Stralsund Hauptbahnhof,,85381,54.309105,13.077773,1
Stralsund Hbf,85381,165136,54.308075,13.078294,
Stralsund Hbf,85381,20819,54.308037,13.078177,
Stralsund Hbf,85381,281835,54.30815,13.07859,
Stralsund Hbf,85381,422844,54.30801,13.078087,
Stralsund Hbf,85381,423812,54.30812,13.078464,
Stralsund Hbf,85381,496749,54.308624,13.077321,
Stralsund Hbf,85381,500355,54.308174,13.078698,
Strasbourg,,215613,48.58534,7.734067,1
Strasbourg,215613,489344,48.58534,7.734067,
Straubing,,537298,48.877007,12.574114,1
Straubing,537298,15557,48.876938,12.574492,
Sturovo,,300878,47.800125,18.67992,1
Sturovo,300878,290278,47.800125,18.67992,
Stuttgart Hbf,511586,176818,48.784748,9.183217,
Stuttgart Hbf,511586,222649,48.784084,9.181635,
Stuttgart-Vaihingen,5041,111027,48.72628,9.113226,
Sulz (Neckar) Bahnhof,,158500,48.367237,8.637724,1
Sulz(Neckar),158500,261459,48.366486,8.636748,
Sulz(Neckar),158500,36087,48.367573,8.637867,
Swiebodzin,,5069,52.245144,15.53954,1
Swiebodzin,5069,601466,52.245144,15.53954,
Szob,,206385,47.821,18.862057,1
Szob,206385,453376,47.821,18.862057,
Szob(Gr),,239112,47.824898,18.844774,1
Szob(Gr),239112,467200,47.824898,18.844774,
Tarnow,,510294,50.0054,20.97418,1
Tarnow,510294,438265,50.0054,20.97418,
Tatabanya,,210411,47.58493,18.393612,1
Tatabanya,210411,614561,47.58493,18.393612,
Tczew,,308909,54.09732,18.790155,1
Tczew,308909,223837,54.09732,18.790155,
Telfs-Pfaffenhofen,,72109,47.30071,11.078869,1
Telfs-Pfaffenhofen,72109,81836,47.30071,11.078869,
Thun,,278694,46.754692,7.629414,1
Thun,278694,11170,46.754692,7.629414,
Tinglev st,,583878,54.936172,9.258234,1
Tinglev st,583878,265023,54.936172,9.258234,
Traunstein,,521558,47.86973,12.638802,1
Traunstein,521558,528996,47.868744,12.638541,
Traunstein,521558,553029,47.869728,12.638801,
Traunstein Bahnhof,521558,276005,47.86896,12.638703,
Trento,,529194,46.07229,11.1189,1
Trento,529194,386838,46.07229,11.1189,
Treuchtlingen,,477875,48.96127,10.908162,1
Treuchtlingen,477875,132615,48.961014,10.908198,
Treuchtlingen,477875,140377,48.961037,10.907991,
Treuchtlingen,477875,577774,48.96105,10.907919,
Treysa,,77602,50.91066,9.185673,1
Treysa,77602,445349,50.91066,9.185673,
Troisdorf,163526,495593,50.813923,7.150892,
Troisdorf Bf,,163526,50.813915,7.150895,1
Tullnerfeld,,3334,48.295235,15.996536,1
Tullnerfeld,3334,282030,48.295235,15.996536,
Tuttlingen,533379,429894,47.98054,8.798271,
Tuttlingen,533379,67553,47.980232,8.798486,
Tuttlingen Bahnhof,,533379,47.980335,8.79942,1
Tutzing,,138711,47.9074,11.273731,1
Tutzing,138711,101163,47.90803,11.274117,
Tutzing,138711,103242,47.907143,11.27289,
Tutzing,138711,98112,47.907097,11.272716,
Tübingen Hauptbahnhof,,320895,48.516148,9.055575,1
Tübingen Hbf,320895,200816,48.515724,9.055054,
Tübingen Hbf,320895,2647,48.515465,9.054776,
Tübingen Hbf,320895,605163,48.515587,9.055108,
Uelzen,,532246,52.96979,10.553017,1
Uelzen,532246,613250,52.969837,10.55279,
Ulm Hauptbahnhof,,471562,48.399364,9.984146,1
Ulm Hbf,471562,359273,48.399345,9.982816,
Ulm Hbf,471562,465445,48.399345,9.982933,
Ulm Hbf,471562,505131,48.3994,9.982608,
Unna,484442,624111,51.53878,7.694852,
"Unna, Bahnhof",,484442,51.538982,7.692858,1
Usti nad Labem hl.n.,,427261,50.65956,14.044728,1
Usti nad Labem hl.n.,427261,586510,50.65956,14.044728,
Usti nad Labem-Strekov,,236606,50.64979,14.048374,1
Usti nad Labem-Strekov,236606,93110,50.64979,14.048374,
Utrecht Centraal,,6023,52.089397,5.109861,1
Utrecht Centraal,6023,237419,52.089397,5.109861,
Vac,,37240,47.782726,19.13306,1
Vac,37240,328195,47.782726,19.13306,
Vaihingen,,5041,48.72698,9.113912,1
Vaihingen (E),,197275,48.94815,8.957578,1
Vaihingen(Enz),197275,230258,48.948746,8.956868,
Vaihingen(Enz),197275,288351,48.948116,8.957632,
Vaihingen(Enz),197275,396902,48.948555,8.956527,
Vamdrup st,,181711,55.428093,9.286454,1
Vamdrup st,181711,362999,55.428093,9.286454,
Velgast,,331422,54.277256,12.803149,1
Velgast,331422,361768,54.277435,12.803131,
Velgast,331422,499551,54.27737,12.803167,
Venezia Mestre,,425059,45.481907,12.231898,1
Venezia Mestre,425059,204853,45.481907,12.231898,
Venezia Santa Lucia,,379278,45.441395,12.320459,1
Venezia Santa Lucia,379278,362353,45.441395,12.320459,
Venlo,,421165,51.364407,6.171838,1
Venlo,421165,389326,51.364407,6.171838,
Venlo(Gr),,417819,51.340893,6.192712,1
Venlo(Gr),417819,4829,51.340893,6.192712,
Verden(Aller),,383328,52.920864,9.237906,1
Verden(Aller),383328,258080,52.92083,9.237933,
Verona Porta Nuova,,587458,45.428658,10.982739,1
Verona Porta Nuova,587458,547825,45.428658,10.982739,
Vicenza,,603176,45.5411,11.540777,1
Vicenza,603176,520354,45.5411,11.540777,
Viersen,470274,319629,51.254642,6.404907,
Viersen,470274,539831,51.254646,6.404997,
Viersen Bahnhof,,470274,51.2545,6.404,1
Visp,,203187,46.29403,7.881465,1
Visp,203187,168483,46.29403,7.881465,
Vojens st,,167227,55.248478,9.304915,1
Vojens st,167227,332692,55.248478,9.304915,
Vöcklabruck,,337909,48.010067,13.663703,1
Vöcklabruck,337909,423447,48.010067,13.663703,
Wabern(Bz Kassel),,251609,51.103134,9.35804,1
Wabern(Bz Kassel),251609,96116,51.103134,9.35804,
Wanne-Eickel Hbf,475347,186626,51.531357,7.166247,
Wanne-Eickel Hbf,475347,191811,51.531303,7.166328,
Wanne-Eickel Hbf,475347,310528,51.531258,7.165783,
Wanne-Eickel Hbf,475347,335251,51.531178,7.166499,
Wanne-Eickel Hbf,475347,469207,51.531445,7.166122,
Warburg(Westf),292639,281631,51.49288,9.164163,
Warburg(Westf),292639,59720,51.492992,9.164235,
"Warburg, Bahnhof",,292639,51.492954,9.163849,1
Waren (Müritz) Bahnhof,,266718,53.52151,12.681077,1
Waren(Müritz),266718,267479,53.521687,12.680672,
Waren(Müritz),266718,464516,53.52164,12.680484,
Warnemünde,,66022,54.17711,12.090839,1
Warnemünde,66022,304153,54.177235,12.091027,
Warnemünde,66022,361864,54.177288,12.091225,
Warszawa Centralna,,358217,52.22886,21.003235,1
Warszawa Centralna,358217,378413,52.22886,21.003235,
Warszawa Wschodnia,,230468,52.25155,21.052336,1
Warszawa Wschodnia,230468,184641,52.25155,21.052336,
Warszawa Zachodnia,,22998,52.21997,20.965246,1
Warszawa Zachodnia,22998,351729,52.21997,20.965246,
Weil am Rhein,522545,156363,47.59364,7.608497,
Weil am Rhein,522545,247808,47.593655,7.60838,
Weil am Rhein,522545,354519,47.59368,7.608245,
Weil am Rhein Bahnhof,,522545,47.593693,7.608739,1
Weilheim,,594829,47.845108,11.143502,1
Weilheim(Oberbay),594829,363723,47.845417,11.143017,
Weilheim(Oberbay),594829,468263,47.845955,11.14423,
Weimar,,101975,50.991486,11.326463,1
Weimar,101975,236535,50.991486,11.326458,
Weinheim(Bergstr)Hbf,523413,320756,49.553547,8.665607,
Weinheim(Bergstr)Hbf,523413,506834,49.55361,8.665401,
"Weinheim, Hauptbahnhof",,523413,49.55333,8.665697,1
Weißenfels,,401113,51.204617,11.970926,1
Weißenfels,401113,268697,51.204617,11.970926,
Wels Hbf,,622716,48.166077,14.026569,1
Wels Hbf,622716,297599,48.166077,14.026569,
"Werder (Havel), Bahnhof",,594293,52.392704,12.926459,1
Werder(Havel),594293,24343,52.392815,12.927037,
Werdohl,541486,407127,51.259476,7.757887,
Werdohl,541486,570020,51.25952,7.757734,
"Werdohl, Bahnhof",,541486,51.259487,7.757545,1
Werfen,,19262,47.4726,13.195183,1
Werfen,19262,329312,47.4726,13.195183,
Westerland(Sylt),547986,110594,54.906853,8.31098,
Westerland(Sylt) ZOB/Bahnhof,,547986,54.906895,8.310884,1
Westerstede-Ocholt,,511353,53.20229,7.886531,1
Westerstede-Ocholt,511353,402043,53.202248,7.886519,
Wetzlar,603570,3877,50.56566,8.504213,
Wetzlar Bahnhof,,603570,50.56566,8.504213,1
Wien Hauptbahnhof,,115520,48.185104,16.377113,1
Wien Hbf,115520,173604,48.1851,16.377113,
Wien Hütteldorf,,102473,48.197258,16.26125,1
Wien Hütteldorf,102473,211679,48.197258,16.26125,
Wien Meidling,,362255,48.17445,16.333088,1
Wien Meidling,362255,388170,48.17445,16.333088,
Wiener Neustadt Hbf,,398059,47.81056,16.233187,1
Wiener Neustadt Hbf,398059,27543,47.81056,16.233187,
Wiesbaden Hauptbahnhof,,262034,50.069477,8.244631,1
Wiesbaden Hbf,262034,326572,50.06972,8.243677,
Wiesbaden Hbf,262034,459055,50.069477,8.244631,
Wiesloch-Walldorf,287074,174302,49.29107,8.664053,
Wiesloch-Walldorf,287074,30738,49.291042,8.664242,
"Wiesloch-Walldorf, Bf",,287074,49.291016,8.664449,1
Winterthur,,348667,47.500336,8.723821,1
Winterthur,348667,37447,47.500336,8.723821,
Witten Hbf,,44284,51.43542,7.330217,1
Witten Hbf,44284,159059,51.435375,7.329327,
Witten Hbf,44284,584254,51.435436,7.32948,
Wittenberge,530774,265722,53.003883,11.762578,
Wittenberge,530774,329974,53.00387,11.762465,
Wittenberge,530774,629855,53.004498,11.762504,
"Wittenberge, Bahnhof",,530774,53.002373,11.763205,1
Wloszczowa Polnoc,,241338,50.85811,19.947002,1
Wloszczowa Polnoc,241338,539982,50.85811,19.947002,
Wolfsburg Hbf,583781,34896,52.429665,10.787913,
Wolfsburg Hbf,583781,402801,52.429382,10.787698,
"Wolfsburg, Hauptbahnhof",,583781,52.42946,10.78776,1
Worms Hbf,17270,189932,49.63501,8.356596,
Worms Hbf,17270,232181,49.63494,8.356448,
Worms Hbf,17270,7379,49.634727,8.356596,
"Worms, Hauptbahnhof",,17270,49.635113,8.356955,1
Wroclaw Glowny,,527496,51.09808,17.037088,1
Wroclaw Glowny,527496,383894,51.09808,17.037088,
Wuppertal Hbf,,348558,51.25508,7.149323,1
Wuppertal Hbf,348558,146707,51.254364,7.149543,
Wuppertal Hbf,348558,402317,51.254597,7.150042,
Wuppertal Hbf,348558,450421,51.254417,7.150114,
Wuppertal Hbf,348558,531194,51.254265,7.150167,
Wörgl Hbf,,490792,47.4918,12.060581,1
Wörgl Hbf,490792,363480,47.4918,12.060581,
Würzburg Hbf,,630639,49.801796,9.93578,1
Würzburg Hbf,630639,204931,49.801895,9.935897,
Würzburg Hbf,630639,246335,49.802395,9.936113,
Würzburg Hbf,630639,285277,49.80226,9.936041,
Würzburg Hbf,630639,399593,49.80213,9.935987,
Würzburg Hbf,630639,43071,49.802,9.935924,
Würzburg Hbf,630639,535634,49.801796,9.93578,
Zabrze,,356041,50.30528,18.786947,1
Zabrze,356041,95429,50.30528,18.786947,
Zagreb Glavni kolodvor,,254583,45.80444,15.978705,1
Zagreb Glavni kolodvor,254583,114776,45.80444,15.978705,
Zapresic,,370095,45.844494,15.813187,1
Zapresic,370095,27694,45.844494,15.813187,
Zbaszynek,,485466,52.242508,15.818092,1
Zbaszynek,485466,60493,52.242508,15.818092,
Zebrzydowice,,175704,49.87049,18.623697,1
Zebrzydowice,175704,340314,49.87049,18.623697,
Zebrzydowice(Gr),,346607,49.884163,18.57093,1
Zebrzydowice(Gr),346607,346417,49.884163,18.57093,
Zell am See,,596687,47.32052,12.796571,1
Zell am See,596687,332679,47.32052,12.796571,
Zielona Gora Glowna,,570283,51.947437,15.513709,1
Zielona Gora Glowna,570283,632368,51.947437,15.513709,
Zürich Flughafen,,489239,47.450386,8.562402,1
Zürich Flughafen,489239,567065,47.450386,8.562402,
Zürich HB,,63973,47.378178,8.540212,1
Zürich HB,63973,455937,47.378178,8.540212,
Züssow,337601,330884,53.972515,13.550179,
Züssow,337601,631333,53.97243,13.549999,
Züssow Bahnhof,,337601,53.97299,13.549442,1
Ötztal,,632429,47.238483,10.859114,1
Ötztal,632429,89106,47.238483,10.859114,
Übersee,,501637,47.822044,12.487337,1
Übersee,501637,530597,47.8221,12.487651,
Übersee,501637,57771,47.82184,12.486681,
