monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
0,0,0,1,0,1,0,20250424,20250426,776
0,0,0,1,0,1,1,20250405,20250410,309
0,0,0,1,0,1,1,20250424,20250427,1197
0,0,0,1,1,0,0,20250403,20250404,286
0,0,0,1,1,0,0,20250403,20250404,643
0,0,0,1,1,0,0,20250410,20250411,867
0,0,0,1,1,0,0,20250410,20250417,621
0,0,0,1,1,0,0,20250411,20250417,596
0,0,0,1,1,0,0,20250417,20250418,407
0,0,0,1,1,0,0,20250417,20250425,899
0,0,0,1,1,0,0,20250418,20250424,244
0,0,0,1,1,0,0,20250424,20250425,342
0,0,0,1,1,0,1,20250403,20250406,810
0,0,0,1,1,0,1,20250410,20250413,986
0,0,0,1,1,0,1,20250413,20250418,230
0,0,0,1,1,0,1,20250413,20250420,584
0,0,0,1,1,1,0,20250403,20250405,1201
0,0,0,1,1,1,0,20250403,20250410,473
0,0,0,1,1,1,0,20250405,20250411,1091
0,0,0,1,1,1,0,20250405,20250426,171
0,0,0,1,1,1,0,20250411,20250417,753
0,0,0,1,1,1,0,20250417,20250419,607
0,0,0,1,1,1,0,20250417,20250420,324
0,0,0,1,1,1,0,20250417,20250421,788
0,0,0,1,1,1,0,20250417,20250421,985
0,0,0,1,1,1,1,20250404,20250413,274
0,0,0,1,1,1,1,20250405,20250411,748
0,0,0,1,1,1,1,20250405,20250415,965
0,0,0,1,1,1,1,20250406,20250413,380
0,0,0,1,1,1,1,20250406,20250416,360
0,0,0,1,1,1,1,20250410,20250413,377
0,0,0,1,1,1,1,20250412,20250421,521
0,0,0,1,1,1,1,20250424,20250427,12
0,0,1,0,0,0,0,20250416,20250424,142
0,0,1,0,0,0,0,20250419,20250427,20
0,0,1,0,0,0,1,20250330,20250402,732
0,0,1,0,0,0,1,20250330,20250416,644
0,0,1,0,0,0,1,20250416,20250420,670
0,0,1,0,0,1,0,20250409,20250412,470
0,0,1,0,0,1,0,20250412,20250416,1218
0,0,1,0,0,1,0,20250419,20250423,1179
0,0,1,0,0,1,1,20250419,20250423,608
0,0,1,0,1,0,0,20250404,20250409,368
0,0,1,0,1,0,0,20250418,20250423,1195
0,0,1,0,1,0,0,20250423,20250425,2
0,0,1,0,1,0,1,20250406,20250411,632
0,0,1,0,1,1,0,20250412,20250419,463
0,0,1,0,1,1,1,20250419,20250425,80
0,0,1,0,1,1,1,20250423,20250427,343
0,0,1,1,0,0,0,20250402,20250403,172
0,0,1,1,0,0,0,20250402,20250403,838
0,0,1,1,0,0,0,20250403,20250415,1006
0,0,1,1,0,0,0,20250409,20250410,355
0,0,1,1,0,0,0,20250416,20250417,335
0,0,1,1,0,0,0,20250416,20250417,677
0,0,1,1,0,0,0,20250416,20250417,756
0,0,1,1,0,0,0,20250416,20250417,823
0,0,1,1,0,0,0,20250416,20250417,863
0,0,1,1,0,0,0,20250423,20250424,789
0,0,1,1,0,1,0,20250412,20250417,115
0,0,1,1,0,1,0,20250416,20250419,1049
0,0,1,1,0,1,0,20250416,20250419,538
0,0,1,1,0,1,0,20250417,20250423,262
0,0,1,1,0,1,0,20250419,20250424,221
0,0,1,1,0,1,1,20250412,20250420,935
0,0,1,1,0,1,1,20250416,20250420,202
0,0,1,1,0,1,1,20250419,20250424,81
0,0,1,1,1,0,0,20250402,20250404,1198
0,0,1,1,1,0,0,20250416,20250418,126
0,0,1,1,1,0,0,20250416,20250418,725
0,0,1,1,1,0,0,20250423,20250425,991
0,0,1,1,1,0,1,20250330,20250404,1106
0,0,1,1,1,0,1,20250406,20250413,660
0,0,1,1,1,1,0,20250402,20250405,443
0,0,1,1,1,1,0,20250405,20250411,568
0,0,1,1,1,1,0,20250416,20250419,647
0,0,1,1,1,1,1,20250331,20250411,123
0,0,1,1,1,1,1,20250406,20250416,770
0,0,1,1,1,1,1,20250417,20250427,186
0,0,1,1,1,1,1,20250423,20250427,1002
0,1,0,0,0,0,1,20250330,20250401,474
0,1,0,0,0,0,1,20250413,20250415,314
0,1,0,0,0,0,1,20250422,20250427,423
0,1,0,0,0,0,1,20250427,20250429,1162
0,1,0,0,0,1,0,20250401,20250405,1068
0,1,0,0,0,1,0,20250401,20250405,636
0,1,0,0,0,1,0,20250408,20250412,571
0,1,0,0,0,1,0,20250415,20250419,723
0,1,0,0,0,1,0,20250419,20250422,107
0,1,0,0,0,1,0,20250422,20250426,877
0,1,0,0,0,1,1,20250412,20250415,145
0,1,0,0,0,1,1,20250419,20250422,178
0,1,0,0,0,1,1,20250426,20250429,62
0,1,0,0,1,0,0,20250419,20250429,613
0,1,0,0,1,0,0,20250425,20250429,1158
0,1,0,0,1,0,1,20250411,20250415,1008
0,1,0,0,1,1,0,20250401,20250405,816
0,1,0,0,1,1,0,20250403,20250429,476
0,1,0,0,1,1,0,20250408,20250412,686
0,1,0,0,1,1,1,20250405,20250413,969
0,1,0,1,0,0,0,20250408,20250410,245
0,1,0,1,0,0,0,20250408,20250410,712
0,1,0,1,0,0,0,20250410,20250415,507
0,1,0,1,0,0,0,20250415,20250417,611
0,1,0,1,0,0,0,20250417,20250429,325
0,1,0,1,0,0,0,20250422,20250424,1188
0,1,0,1,0,0,1,20250413,20250417,993
0,1,0,1,1,0,0,20250401,20250404,15
0,1,0,1,1,0,0,20250414,20250425,256
0,1,0,1,1,0,0,20250422,20250425,404
0,1,0,1,1,0,1,20250408,20250413,494
0,1,0,1,1,0,1,20250420,20250425,579
0,1,0,1,1,1,0,20250417,20250429,95
0,1,0,1,1,1,0,20250419,20250426,927
0,1,0,1,1,1,0,20250422,20250426,639
0,1,0,1,1,1,1,20250422,20250427,298
0,1,1,0,0,0,0,20250331,20250424,420
0,1,1,0,0,0,0,20250401,20250402,1059
0,1,1,0,0,0,0,20250408,20250409,8
0,1,1,0,0,0,0,20250412,20250429,641
0,1,1,0,0,0,0,20250414,20250424,413
0,1,1,0,0,0,0,20250415,20250416,680
0,1,1,0,0,0,0,20250415,20250425,438
0,1,1,0,0,0,0,20250415,20250429,1139
0,1,1,0,0,0,0,20250416,20250429,181
0,1,1,0,0,0,0,20250416,20250429,929
0,1,1,0,0,0,0,20250422,20250423,1122
0,1,1,0,0,0,1,20250330,20250402,293
0,1,1,0,0,0,1,20250330,20250406,211
0,1,1,0,0,0,1,20250330,20250410,691
0,1,1,0,0,1,1,20250419,20250423,103
0,1,1,0,1,0,0,20250331,20250429,946
0,1,1,0,1,0,0,20250401,20250404,226
0,1,1,0,1,0,0,20250401,20250404,678
0,1,1,0,1,0,0,20250402,20250416,395
0,1,1,0,1,0,0,20250422,20250425,845
0,1,1,0,1,0,0,20250425,20250429,153
0,1,1,0,1,0,1,20250330,20250406,60
0,1,1,0,1,0,1,20250417,20250429,527
0,1,1,0,1,0,1,20250419,20250428,310
0,1,1,0,1,1,0,20250414,20250425,430
0,1,1,0,1,1,1,20250330,20250405,1051
0,1,1,1,0,0,0,20250330,20250424,365
0,1,1,1,0,0,0,20250331,20250424,799
0,1,1,1,0,0,0,20250331,20250429,261
0,1,1,1,0,0,0,20250401,20250403,576
0,1,1,1,0,0,0,20250401,20250403,622
0,1,1,1,0,0,0,20250401,20250407,645
0,1,1,1,0,0,0,20250401,20250410,124
0,1,1,1,0,0,0,20250401,20250416,69
0,1,1,1,0,0,0,20250403,20250429,100
0,1,1,1,0,0,0,20250408,20250410,1087
0,1,1,1,0,0,0,20250413,20250429,886
0,1,1,1,0,0,0,20250414,20250424,276
0,1,1,1,0,0,0,20250414,20250424,854
0,1,1,1,0,0,0,20250414,20250425,819
0,1,1,1,0,0,0,20250415,20250417,162
0,1,1,1,0,0,0,20250415,20250417,240
0,1,1,1,0,0,0,20250415,20250424,1027
0,1,1,1,0,0,0,20250415,20250429,116
0,1,1,1,0,0,0,20250416,20250425,354
0,1,1,1,0,0,0,20250416,20250427,936
0,1,1,1,0,0,0,20250416,20250428,714
0,1,1,1,0,0,0,20250416,20250429,610
0,1,1,1,0,0,0,20250416,20250429,719
0,1,1,1,0,0,0,20250416,20250429,790
0,1,1,1,0,0,0,20250416,20250429,989
0,1,1,1,0,0,0,20250417,20250423,348
0,1,1,1,0,0,0,20250417,20250424,448
0,1,1,1,0,0,0,20250417,20250425,864
0,1,1,1,0,0,0,20250417,20250429,271
0,1,1,1,0,0,0,20250417,20250429,31
0,1,1,1,0,0,0,20250417,20250429,340
0,1,1,1,0,0,0,20250417,20250429,391
0,1,1,1,0,0,0,20250417,20250429,453
0,1,1,1,0,0,0,20250417,20250429,543
0,1,1,1,0,0,0,20250417,20250429,657
0,1,1,1,0,0,0,20250417,20250429,83
0,1,1,1,0,0,0,20250422,20250424,218
0,1,1,1,0,0,0,20250422,20250429,806
0,1,1,1,0,0,1,20250330,20250403,402
0,1,1,1,0,0,1,20250330,20250403,773
0,1,1,1,0,0,1,20250331,20250423,661
0,1,1,1,0,0,1,20250420,20250424,509
0,1,1,1,0,1,0,20250405,20250410,433
0,1,1,1,0,1,0,20250415,20250429,592
0,1,1,1,0,1,0,20250419,20250424,135
0,1,1,1,0,1,1,20250405,20250410,728
0,1,1,1,0,1,1,20250412,20250417,1217
0,1,1,1,0,1,1,20250415,20250429,67
0,1,1,1,0,1,1,20250416,20250429,112
0,1,1,1,0,1,1,20250417,20250425,762
0,1,1,1,0,1,1,20250417,20250429,1042
0,1,1,1,0,1,1,20250419,20250424,1057
0,1,1,1,0,1,1,20250423,20250429,189
0,1,1,1,1,0,0,20250331,20250424,570
0,1,1,1,1,0,0,20250331,20250425,704
0,1,1,1,1,0,0,20250401,20250404,108
0,1,1,1,1,0,0,20250401,20250404,1184
0,1,1,1,1,0,0,20250401,20250404,484
0,1,1,1,1,0,0,20250401,20250416,541
0,1,1,1,1,0,0,20250401,20250424,1029
0,1,1,1,1,0,0,20250402,20250411,763
0,1,1,1,1,0,0,20250402,20250415,502
0,1,1,1,1,0,0,20250404,20250410,818
0,1,1,1,1,0,0,20250408,20250411,572
0,1,1,1,1,0,0,20250411,20250417,619
0,1,1,1,1,0,0,20250411,20250425,793
0,1,1,1,1,0,0,20250414,20250425,328
0,1,1,1,1,0,0,20250414,20250425,341
0,1,1,1,1,0,0,20250415,20250425,316
0,1,1,1,1,0,0,20250415,20250429,1178
0,1,1,1,1,0,0,20250416,20250424,1160
0,1,1,1,1,0,0,20250416,20250427,531
0,1,1,1,1,0,0,20250416,20250429,1088
0,1,1,1,1,0,0,20250416,20250429,720
0,1,1,1,1,0,0,20250416,20250429,836
0,1,1,1,1,0,0,20250417,20250426,389
0,1,1,1,1,0,0,20250417,20250429,1003
0,1,1,1,1,0,0,20250417,20250429,36
0,1,1,1,1,0,0,20250417,20250429,381
0,1,1,1,1,0,0,20250418,20250424,1001
0,1,1,1,1,0,0,20250418,20250429,26
0,1,1,1,1,0,0,20250418,20250429,450
0,1,1,1,1,0,0,20250419,20250429,662
0,1,1,1,1,0,0,20250422,20250425,65
0,1,1,1,1,0,0,20250422,20250425,883
0,1,1,1,1,0,0,20250422,20250429,742
0,1,1,1,1,0,0,20250423,20250425,664
0,1,1,1,1,0,0,20250423,20250427,1009
0,1,1,1,1,0,1,20250330,20250404,159
0,1,1,1,1,0,1,20250330,20250404,813
0,1,1,1,1,0,1,20250330,20250411,800
0,1,1,1,1,0,1,20250418,20250429,266
0,1,1,1,1,0,1,20250420,20250425,454
0,1,1,1,1,1,0,20250331,20250429,880
0,1,1,1,1,1,0,20250401,20250405,516
0,1,1,1,1,1,0,20250401,20250429,209
0,1,1,1,1,1,0,20250405,20250412,1165
0,1,1,1,1,1,0,20250405,20250413,911
0,1,1,1,1,1,0,20250408,20250412,1146
0,1,1,1,1,1,0,20250408,20250412,859
0,1,1,1,1,1,0,20250408,20250425,350
0,1,1,1,1,1,0,20250411,20250417,525
0,1,1,1,1,1,0,20250414,20250424,160
0,1,1,1,1,1,0,20250414,20250424,366
0,1,1,1,1,1,0,20250415,20250424,105
0,1,1,1,1,1,0,20250415,20250425,52
0,1,1,1,1,1,0,20250415,20250425,604
0,1,1,1,1,1,0,20250418,20250424,1102
0,1,1,1,1,1,0,20250419,20250427,346
0,1,1,1,1,1,0,20250422,20250426,740
0,1,1,1,1,1,0,20250422,20250429,1031
0,1,1,1,1,1,0,20250422,20250429,708
0,1,1,1,1,1,0,20250423,20250429,1180
0,1,1,1,1,1,1,20250330,20250411,215
0,1,1,1,1,1,1,20250401,20250415,1221
0,1,1,1,1,1,1,20250402,20250415,499
0,1,1,1,1,1,1,20250405,20250413,264
0,1,1,1,1,1,1,20250405,20250416,855
0,1,1,1,1,1,1,20250406,20250414,515
0,1,1,1,1,1,1,20250407,20250416,39
0,1,1,1,1,1,1,20250417,20250429,697
0,1,1,1,1,1,1,20250419,20250425,16
0,1,1,1,1,1,1,20250419,20250426,4
0,1,1,1,1,1,1,20250420,20250426,786
0,1,1,1,1,1,1,20250422,20250427,648
0,1,1,1,1,1,1,20250422,20250429,85
0,1,1,1,1,1,1,20250423,20250429,269
1,0,0,0,0,0,0,20250331,20250407,857
1,0,0,0,0,0,0,20250331,20250407,9
1,0,0,0,0,0,0,20250331,20250414,560
1,0,0,0,0,0,0,20250331,20250414,650
1,0,0,0,0,0,0,20250331,20250414,900
1,0,0,0,0,0,0,20250331,20250428,56
1,0,0,0,0,0,0,20250407,20250414,597
1,0,0,0,0,0,0,20250418,20250427,288
1,0,0,0,0,0,0,20250418,20250429,889
1,0,0,0,0,0,1,20250330,20250331,913
1,0,0,0,0,0,1,20250330,20250406,973
1,0,0,0,0,0,1,20250406,20250407,315
1,0,0,0,0,0,1,20250413,20250414,118
1,0,0,0,0,0,1,20250418,20250427,144
1,0,0,0,0,0,1,20250418,20250427,149
1,0,0,0,0,0,1,20250420,20250421,1143
1,0,0,0,0,0,1,20250420,20250421,414
1,0,0,0,0,0,1,20250420,20250427,512
1,0,0,0,0,0,1,20250421,20250427,250
1,0,0,0,0,0,1,20250427,20250428,920
1,0,0,0,0,1,0,20250405,20250407,152
1,0,0,0,0,1,0,20250407,20250412,510
1,0,0,0,0,1,0,20250412,20250414,757
1,0,0,0,0,1,0,20250419,20250421,163
1,0,0,0,0,1,1,20250330,20250414,231
1,0,0,0,0,1,1,20250405,20250407,925
1,0,0,0,0,1,1,20250412,20250414,326
1,0,0,0,0,1,1,20250418,20250427,113
1,0,0,0,0,1,1,20250419,20250421,1130
1,0,0,0,0,1,1,20250419,20250427,700
1,0,0,0,0,1,1,20250420,20250427,490
1,0,0,0,0,1,1,20250420,20250427,750
1,0,0,0,0,1,1,20250420,20250427,851
1,0,0,0,0,1,1,20250421,20250427,802
1,0,0,0,0,1,1,20250426,20250428,868
1,0,0,0,1,0,0,20250331,20250404,1013
1,0,0,0,1,0,0,20250407,20250411,749
1,0,0,0,1,0,0,20250407,20250416,718
1,0,0,0,1,0,0,20250411,20250425,970
1,0,0,0,1,0,0,20250414,20250421,384
1,0,0,0,1,0,0,20250418,20250421,154
1,0,0,0,1,0,0,20250421,20250427,478
1,0,0,0,1,0,0,20250425,20250428,300
1,0,0,0,1,0,1,20250330,20250404,296
1,0,0,0,1,0,1,20250414,20250425,139
1,0,0,0,1,0,1,20250418,20250421,130
1,0,0,0,1,0,1,20250420,20250425,147
1,0,0,0,1,0,1,20250421,20250427,396
1,0,0,0,1,1,0,20250331,20250405,137
1,0,0,0,1,1,0,20250404,20250414,766
1,0,0,0,1,1,0,20250405,20250412,701
1,0,0,0,1,1,0,20250418,20250421,950
1,0,0,0,1,1,1,20250405,20250417,503
1,0,0,0,1,1,1,20250407,20250413,196
1,0,0,0,1,1,1,20250418,20250421,885
1,0,0,1,0,0,0,20250331,20250403,729
1,0,0,1,0,0,0,20250331,20250407,224
1,0,0,1,0,0,0,20250331,20250409,177
1,0,0,1,0,0,0,20250331,20250410,1171
1,0,0,1,0,0,0,20250401,20250410,1127
1,0,0,1,0,0,0,20250414,20250417,1069
1,0,0,1,0,0,0,20250421,20250424,173
1,0,0,1,0,0,1,20250413,20250427,42
1,0,0,1,1,0,0,20250331,20250411,166
1,0,0,1,1,0,1,20250418,20250424,767
1,0,0,1,1,0,1,20250421,20250429,351
1,0,0,1,1,1,1,20250330,20250406,46
1,0,0,1,1,1,1,20250407,20250428,352
1,0,0,1,1,1,1,20250417,20250429,17
1,0,0,1,1,1,1,20250421,20250427,577
1,0,1,0,0,0,0,20250407,20250409,743
1,0,1,0,0,0,0,20250414,20250416,461
1,0,1,0,0,0,0,20250421,20250423,248
1,0,1,0,0,0,1,20250407,20250413,1223
1,0,1,0,0,0,1,20250418,20250427,539
1,0,1,0,1,0,0,20250331,20250404,1078
1,0,1,0,1,0,0,20250331,20250404,919
1,0,1,0,1,0,0,20250407,20250411,702
1,0,1,0,1,0,0,20250407,20250414,93
1,0,1,0,1,0,1,20250420,20250425,544
1,0,1,0,1,1,1,20250411,20250416,1181
1,0,1,0,1,1,1,20250412,20250427,972
1,0,1,1,0,0,0,20250331,20250403,308
1,0,1,1,0,0,0,20250403,20250416,117
1,0,1,1,0,0,0,20250407,20250410,312
1,0,1,1,0,0,0,20250414,20250417,555
1,0,1,1,0,0,1,20250330,20250414,114
1,0,1,1,0,0,1,20250412,20250420,998
1,0,1,1,0,0,1,20250413,20250417,90
1,0,1,1,0,0,1,20250414,20250427,735
1,0,1,1,0,1,1,20250330,20250418,565
1,0,1,1,0,1,1,20250412,20250417,943
1,0,1,1,1,0,0,20250331,20250404,192
1,0,1,1,1,0,0,20250331,20250404,299
1,0,1,1,1,0,0,20250407,20250411,260
1,0,1,1,1,0,0,20250407,20250411,710
1,0,1,1,1,0,1,20250330,20250404,225
1,0,1,1,1,0,1,20250407,20250413,1100
1,0,1,1,1,0,1,20250417,20250423,1028
1,0,1,1,1,1,0,20250331,20250405,1134
1,0,1,1,1,1,1,20250331,20250410,736
1,0,1,1,1,1,1,20250406,20250416,167
1,0,1,1,1,1,1,20250419,20250426,593
1,0,1,1,1,1,1,20250419,20250427,222
1,1,0,0,0,0,0,20250330,20250429,361
1,1,0,0,0,0,0,20250331,20250401,1177
1,1,0,0,0,0,0,20250331,20250401,257
1,1,0,0,0,0,0,20250331,20250401,37
1,1,0,0,0,0,0,20250401,20250416,456
1,1,0,0,0,0,0,20250407,20250408,1089
1,1,0,0,0,0,0,20250407,20250408,97
1,1,0,0,0,0,0,20250413,20250423,881
1,1,0,0,0,0,0,20250414,20250415,1022
1,1,0,0,0,0,0,20250414,20250415,104
1,1,0,0,0,0,0,20250421,20250422,663
1,1,0,0,0,0,0,20250422,20250428,689
1,1,0,0,0,0,0,20250428,20250429,1125
1,1,0,0,0,0,0,20250428,20250429,552
1,1,0,0,0,0,0,20250428,20250429,594
1,1,0,0,0,0,1,20250330,20250401,311
1,1,0,0,0,0,1,20250413,20250415,957
