stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
Essen Süd S,,110933,51.43975,7.023083,1
Essen Werden S,,44046,51.386925,6.99811,1
Essen West,275366,24249,51.454514,6.97955,
Essen West,275366,347169,51.45463,6.979631,
Essen West,275366,499823,51.454395,6.979479,
Essen West S,,275366,51.45339,6.981527,1
Essen Zollverein Nord Bf,,420842,51.493614,7.046439,1
Essen Überruhr Bf,,231563,51.428818,7.069373,1
Essen(Oldb),,266898,52.72344,7.945422,1
Essen(Oldb),266898,307722,52.72347,7.945381,
Essen-Altenessen,43889,152990,51.484177,7.006698,
Essen-Altenessen,43889,245002,51.484295,7.006653,
Essen-Bergeborbeck,512092,266321,51.480396,6.977368,
Essen-Bergeborbeck,512092,67637,51.48028,6.977323,
Essen-Borbeck,339935,452808,51.47319,6.94828,
Essen-Borbeck,339935,64455,51.47324,6.948424,
Essen-Borbeck Süd,460346,330362,51.46191,6.953877,
Essen-Borbeck Süd,460346,387749,51.461906,6.95402,
Essen-Dellwig,308379,536172,51.48787,6.921968,
Essen-Dellwig Ost,4232,467854,51.48741,6.927484,
Essen-Eiberg,138381,396104,51.441643,7.108504,
Essen-Eiberg,138381,571297,51.441757,7.109016,
Essen-Frohnhausen,606215,21331,51.455223,6.964953,
Essen-Frohnhausen,606215,436680,51.45503,6.965034,
Essen-Gerschede,396653,110427,51.482826,6.943393,
Essen-Gerschede,396653,231673,51.482845,6.943465,
Essen-Holthausen,600911,569276,51.417816,7.072643,
Essen-Horst,6487,147985,51.4312,7.102808,
Essen-Horst,6487,355418,51.431126,7.102898,
Essen-Hügel,180554,122317,51.40444,7.008431,
Essen-Hügel,180554,251208,51.40452,7.008584,
Essen-Kray Nord,283943,458483,51.469345,7.080386,
Essen-Kray Nord,283943,602809,51.46943,7.080288,
Essen-Kray Süd,314327,308811,51.45819,7.07496,
Essen-Kray Süd,314327,316134,51.457977,7.074556,
Essen-Kupferdreh,225292,294289,51.39085,7.080332,
Essen-Kupferdreh,225292,399399,51.390804,7.080162,
Essen-Steele,321107,180380,51.450542,7.075859,
Essen-Steele,321107,225417,51.450672,7.075985,
Essen-Steele,321107,343557,51.45045,7.075742,
Essen-Steele,321107,360317,51.45059,7.075904,
Essen-Steele,321107,65587,51.450684,7.075552,
Essen-Steele Ost,294521,25140,51.444088,7.088839,
Essen-Steele Ost,294521,67876,51.44399,7.088723,
Essen-Werden,44046,615522,51.386276,6.997759,
Essen-Zollverein Nord,420842,214765,51.49348,7.046331,
Essen-Zollverein Nord,420842,590002,51.493572,7.046277,
Essen-Überruhr,231563,226190,51.428383,7.068726,
Esslingen (N),,101550,48.73854,9.300582,1
Esslingen(Neckar),101550,262595,48.738544,9.300522,
Esslingen(Neckar),101550,417674,48.738426,9.300519,
Esslingen(Neckar),101550,42596,48.738335,9.300465,
Esslingen(Neckar),101550,450991,48.73857,9.300617,
Esslingen(Neckar),101550,596475,48.738464,9.300555,
Esslingen(Neckar),101550,64390,48.738647,9.300662,
Esslingen-Mettingen,205098,343233,48.746983,9.27577,
Esslingen-Mettingen,205098,523963,48.74694,9.275563,
Esslingen-Zell,284006,188194,48.724342,9.359727,
Esslingen-Zell,284006,316578,48.724236,9.359682,
Esting,,240387,48.212708,11.319123,1
Esting,240387,153015,48.21217,11.31712,
Esting,240387,582207,48.21224,11.317129,
Etelsen,,524011,52.999195,9.123734,1
Etelsen,524011,362332,52.999203,9.123745,
Ettenhausen,,203676,50.87518,10.231782,1
Ettenhausen,203676,305218,50.87456,10.232251,
Etterzhausen,,357153,49.03061,11.978028,1
Etterzhausen,357153,375886,49.03052,11.978289,
Etterzhausen Bahnhof,357153,326102,49.030888,11.976941,
Ettlingen Albgaubad,,46125,48.93679,8.415534,1
Ettlingen Erbprinz / Schloss,,174906,48.940704,8.404548,1
Ettlingen Spinnerei,,2253,48.934555,8.442232,1
Ettlingen Stadt,,580152,48.93869,8.40895,1
Ettlingen Stadt,580152,510625,48.938618,8.409106,
Ettlingen Wasen,,186776,48.945248,8.398745,1
Ettlingen West,,62686,48.94713,8.387866,1
Ettlingen West,62686,144037,48.946987,8.387812,
Ettlingen West,62686,395450,48.94747,8.387956,
"Ettlinger Tor/Staatstheater (U), Karlsruhe",18786,273030,49.00496,8.40338,
"Ettlinger Tor/Staatstheater (U), Karlsruhe",18786,520655,49.00577,8.403596,
"Ettlinger Tor/Staatstheater (U), Karlsruhe",18786,93234,49.00592,8.403614,
"Ettlinger Tor/Staatstheater, Karlsruhe",432339,580927,49.005424,8.403102,
Etzbach,584341,491081,50.781322,7.688659,
Etzbach Bf,,584341,50.781322,7.688645,1
Etzelwang,,393955,49.525524,11.586408,1
Etzelwang,393955,574764,49.52558,11.586237,
Etzenbach,,404401,47.86673,7.749236,1
Etzenbach,404401,152953,47.86677,7.748889,
Etzenrot,,579076,48.913933,8.457549,1
Etzenrot,579076,508026,48.914207,8.457623,
Etzleben,8541,390941,51.261105,11.177697,
Etzleben (Bushaltestelle),,8541,51.261105,11.177718,1
Etzwilen,,263893,47.661274,8.818581,1
Etzwilen,263893,125982,47.661274,8.818581,
Eubigheim,436918,144848,49.501884,9.53824,
Eubigheim,436918,43090,49.501526,9.537539,
"Eubigheim, Bahnhof",,436918,49.501675,9.537782,1
Euerdorf,,576131,50.149536,10.027633,1
Euerdorf,576131,300116,50.1499,10.028154,
Eugendorf,,572025,47.87332,13.116712,1
Eugendorf,572025,569004,47.87332,13.116712,
"Europaplatz (U), Karlsruhe",253685,282567,49.010094,8.393705,
"Europaplatz (U), Karlsruhe",253685,468629,49.009968,8.394765,
"Europaplatz (U), Karlsruhe",253685,585640,49.010094,8.393579,
"Europaplatz, Karlsruhe",404749,233038,49.00941,8.394891,
Euskirchen,290893,155650,50.65777,6.792557,
Euskirchen,290893,518003,50.65781,6.79253,
Euskirchen,290893,54218,50.65794,6.79244,
Euskirchen,290893,598328,50.657475,6.790123,
Euskirchen Bf,,290893,50.657753,6.792171,1
Euskirchen Großbüllesheim Bf,,315733,50.68674,6.816183,1
Euskirchen Kuchenheim Bf,,564144,50.6556,6.834464,1
Euskirchen-Großbüllesheim,315733,549967,50.686993,6.816219,
Euskirchen-Kuchenheim,564144,114203,50.655537,6.834275,
Eutin,507008,162089,54.135334,10.61007,
Eutin(Bahn),,507008,54.135387,10.610056,1
Eutingen,,464272,48.91,8.74386,1
Eutingen Nord,253462,610740,48.484715,8.753777,
Eutingen im Gäu,146966,3631,48.479885,8.782299,
Eutingen im Gäu,146966,504231,48.479736,8.782361,
Eutingen im Gäu,146966,606171,48.479954,8.782236,
Eutingen im Gäu Bahnhof,,146966,48.47957,8.781643,1
Eutingen im Gäu Nord,,253462,48.484684,8.753669,1
Eutingen(Baden),464272,417110,48.909798,8.743554,
Eutingen(Baden),464272,538478,48.909847,8.743772,
Exten Drosselweg,,308775,52.167103,9.109366,1
Exten Kehl,,394918,52.16282,9.098973,1
Exten Post,,357387,52.1676,9.097697,1
Exten Schule,,205368,52.168736,9.093187,1
Eyach,99063,135933,48.446453,8.783475,
Eyach,99063,330550,48.44639,8.783457,
Eyach Bahnhof,,99063,48.44609,8.782532,1
Eygelshoven Markt,,289813,50.89607,6.057597,1
Eygelshoven Markt,289813,134275,50.89607,6.057597,
Eystrup,,629123,52.78346,9.23108,1
Eystrup,629123,611667,52.783348,9.231262,
Eßleben,,532133,49.943096,10.085224,1
Eßleben,532133,567809,49.942772,10.085089,
Eßleben,532133,58007,49.94278,10.085188,
F Konstablerwache,592747,482388,50.114506,8.687559,
FDS Hbf.,,36988,48.460663,8.429279,1
FDS Industriegebiet,,602370,48.46467,8.434965,1
FDS Stadtbahnhof,,361861,48.467533,8.410351,1
"FN Fischbach, Bahnhof",,153059,47.672516,9.417273,1
FN Löwental Bahnhof,,188299,47.661522,9.499531,1
"FN Manzell, Bahnhof",,348358,47.664402,9.429283,1
FN-Kluftern Bahnhof,,1440,47.68725,9.410203,1
Fachingen(Lahn),,93386,50.361782,7.992566,1
Fachingen(Lahn),93386,627992,50.361782,7.992566,
Fahrenkrug,253268,309140,53.943962,10.253152,
"Fahrenkrug, Fahrenkrug",,253268,53.94407,10.252765,1
Fahrnau,454778,192264,47.661015,7.839112,
Fahrnau Bahnhof,,454778,47.66124,7.839184,1
"Falkenau (Sachs), Bahnhof",,177216,50.854683,13.118448,1
"Falkenau (Sachs), Süd",,367693,50.849323,13.110166,1
Falkenau(Sachs)Hp,177216,232538,50.854683,13.118448,
Falkenau(Sachs)Süd,367693,426282,50.849346,13.11013,
Falkenau(Sachs)Süd,367693,479231,50.84931,13.110238,
"Falkenberg (MOL), Bahnhof",,373322,52.807674,13.960316,1
Falkenberg(Elster),491287,224998,51.584034,13.246983,
Falkenberg(Elster),491287,370910,51.583252,13.246225,
Falkenberg(Elster),491287,539314,51.58334,13.246233,
Falkenberg(Elster),491287,555222,51.58405,13.247109,
Falkenberg(Elster),491287,563362,51.584076,13.247388,
Falkenberg(Elster),491287,83579,51.58407,13.247276,
Falkenberg(Mark),373322,223516,52.80767,13.960305,
"Falkenberg/E., Bahnhof",,491287,51.583187,13.247591,1
"Falkenhagen (MOL), Betonstr.",,292584,52.426823,14.337826,1
"Falkenhagen (MOL), Betonstr. 1 s",292584,32827,52.426838,14.337782,
"Falkenhagen (MOL), Betonstr. 2 n",292584,213527,52.426804,14.337864,
"Falkenhagen (MOL), Dorf",,537031,52.428684,14.317502,1
"Falkenhagen (MOL), Dorf 1 w",537031,91040,52.428715,14.317473,
"Falkenhagen (MOL), Dorf 2 o",537031,350347,52.42866,14.317512,
"Falkenhagen (MOL), Regenmanteler Str.",,358009,52.431335,14.303849,1
"Falkenhagen (MOL), Regenmanteler Str. 1 nw",358009,214651,52.43144,14.303711,
"Falkenhagen (MOL), Regenmanteler Str. 2 so",358009,481237,52.431217,14.30403,
"Falkenhagen (MOL), See",,304965,52.432953,14.330978,1
"Falkenhagen (MOL), See 1 w",304965,467805,52.432945,14.330232,
"Falkenhagen (MOL), See 2 o",304965,309632,52.43301,14.331608,
"Falkenhagen (PR), Gewerbepark Prignitz Bhf",,180749,53.213676,12.212666,1
Falkenhagen Gewerbepark Prignitz,180749,416384,53.213673,12.212642,
Falkensee,213911,213784,52.559788,13.089593,
Falkensee,213911,608782,52.559647,13.089505,
"Falkensee, Am Gutspark",,136823,52.563107,13.096015,1
"Falkensee, Am Gutspark",136823,204794,52.56295,13.095847,
"Falkensee, Am Gutspark/Seegefelder Str.",136823,383379,52.562237,13.096096,
"Falkensee, Am Gutspark/Seegefelder Str.",136823,392005,52.56207,13.096383,
"Falkensee, Am Tiefen Grund",,605446,52.569973,13.086798,1
"Falkensee, Am Tiefen Grund",605446,213955,52.569965,13.086717,
"Falkensee, Am Tiefen Grund",605446,61844,52.56998,13.086939,
"Falkensee, Asternplatz",,237361,52.568687,13.083223,1
"Falkensee, Asternplatz",237361,223091,52.56862,13.083116,
"Falkensee, Asternplatz",237361,436590,52.56876,13.083336,
"Falkensee, Bahnhof",,213911,52.55972,13.089556,1
"Falkensee, Bahnhof",213911,140649,52.5605,13.088729,
"Falkensee, Bahnhof",213911,169171,52.560368,13.089171,
"Falkensee, Bahnhof/Süd",,411696,52.559406,13.089693,1
"Falkensee, Bahnhof/Süd",411696,575701,52.559193,13.090441,
"Falkensee, Bandelowstr.",,40607,52.56802,13.0796,1
"Falkensee, Bandelowstr.",40607,17328,52.56785,13.079789,
"Falkensee, Bandelowstr.",40607,281578,52.56811,13.08002,
"Falkensee, Barkhausenstr.",,96081,52.555874,13.088939,1
"Falkensee, Barkhausenstr.",96081,537042,52.556046,13.089123,
"Falkensee, Bhf Finkenkrug/Ringstr.",66491,602255,52.56797,13.049809,
"Falkensee, Brahmsallee",,486347,52.576725,13.12411,1
"Falkensee, Brahmsallee",486347,125320,52.576797,13.124088,
"Falkensee, Brahmsallee",486347,283860,52.576653,13.124133,
"Falkensee, Clara-Zetkin-Str.",,129444,52.54982,13.088163,1
"Falkensee, Clara-Zetkin-Str.",129444,521148,52.54997,13.08819,
"Falkensee, Damsbrück",,370822,52.591583,13.099099,1
"Falkensee, Damsbrück",370822,89600,52.59112,13.09886,
"Falkensee, Dohlensteg",,1653,52.563038,13.059257,1
"Falkensee, Dohlensteg",1653,535859,52.563023,13.059382,
"Falkensee, Dohlensteg",1653,594402,52.56306,13.059082,
"Falkensee, Essener Str.",,302853,52.55392,13.114012,1
"Falkensee, Essener Str.",302853,105068,52.55401,13.113926,
"Falkensee, Essener Str.",302853,181568,52.553833,13.114076,
"Falkensee, Falkenhagener Anger",,34669,52.566544,13.102816,1
"Falkensee, Falkenhagener Anger",34669,120449,52.566643,13.102797,
"Falkensee, Falkenhagener Forst",,314947,52.585804,13.099088,1
"Falkensee, Falkenhagener Forst",314947,96672,52.58538,13.099334,
"Falkensee, Feuerbachstr.",,433731,52.565575,13.043953,1
"Falkensee, Feuerbachstr.",433731,611711,52.565605,13.043945,
"Falkensee, Finkenkrug Bhf",,605704,52.569767,13.050819,1
"Falkensee, Finkenkrug Bhf/Ringstr.",,66491,52.56796,13.049821,1
"Falkensee, Finkenkrug West",,357621,52.56092,13.022026,1
"Falkensee, Finkenkrug West",357621,388463,52.560925,13.021958,
"Falkensee, Fontaneallee",,516336,52.571304,13.117475,1
"Falkensee, Fontaneallee",516336,119378,52.57134,13.117579,
"Falkensee, Fontaneallee",516336,279989,52.57126,13.117308,
"Falkensee, Fröbelstr.",,46309,52.566685,13.136746,1
"Falkensee, Fröbelstr. (E)",46309,244640,52.566895,13.133914,
"Falkensee, Fröbelstr. (E)",46309,325782,52.56686,13.133781,
"Falkensee, Geschichtspark",,230913,52.556744,13.134611,1
"Falkensee, Geschichtspark",230913,364552,52.556797,13.134681,
"Falkensee, Geschichtspark",230913,432092,52.55669,13.134539,
"Falkensee, Glienicker Str.",,106128,52.54959,13.129563,1
"Falkensee, Glienicker Str.",106128,298859,52.549652,13.130938,
"Falkensee, Glienicker Str.",106128,347873,52.55014,13.127412,
"Falkensee, Goetheallee",,484954,52.570927,13.108969,1
"Falkensee, Goetheallee",484954,274580,52.570908,13.109095,
"Falkensee, Goetheallee",484954,34863,52.57097,13.108709,
"Falkensee, Gothaer Str.",,130145,52.563244,13.064831,1
"Falkensee, Gothaer Str.",130145,19734,52.563183,13.064596,
"Falkensee, Gothaer Str.",130145,493610,52.56329,13.065005,
"Falkensee, Hamburger Str.",,505047,52.5582,13.134906,1
"Falkensee, Hamburger Str.",505047,259811,52.558228,13.134934,
"Falkensee, Hamburger Str.",505047,438637,52.55816,13.134872,
"Falkensee, Hansastr./Bredower Str.",,475095,52.566566,13.085175,1
"Falkensee, Hansastr./Bredower Str.",475095,364258,52.566708,13.085139,
"Falkensee, Hansastr./Bredower Str.",475095,9800,52.566338,13.085233,
"Falkensee, Heinrich-Zille-Str.",,446753,52.560413,13.030646,1
"Falkensee, Heinrich-Zille-Str.",446753,217870,52.560448,13.030442,
"Falkensee, Heinrich-Zille-Str.",446753,499355,52.560364,13.030968,
"Falkensee, Im Waldwinkel",,33737,52.56528,13.038636,1
"Falkensee, Im Waldwinkel",33737,16977,52.56532,13.038628,
"Falkensee, Kantstr.",,115068,52.570755,13.104678,1
"Falkensee, Kantstr.",115068,22029,52.571033,13.104681,
"Falkensee, Kantstr.",115068,327866,52.570526,13.104679,
"Falkensee, Krummer Luchweg",,287342,52.573692,13.092721,1
"Falkensee, Krummer Luchweg",287342,1411,52.57373,13.092579,
"Falkensee, Krummer Luchweg",287342,486511,52.573666,13.092831,
"Falkensee, Käthe-Kollwitz-Str.",,6488,52.558636,13.050414,1
"Falkensee, Käthe-Kollwitz-Str.",6488,166069,52.558376,13.050702,
"Falkensee, Maurerweg",,399583,52.557182,13.040616,1
"Falkensee, Maurerweg",399583,351491,52.557148,13.040617,
"Falkensee, Mozartallee",,62158,52.576233,13.115267,1
"Falkensee, Mozartallee",62158,257437,52.576252,13.115125,
"Falkensee, Mozartallee",62158,604194,52.576218,13.115414,
"Falkensee, Nedlitzer Str.",,338033,52.55163,13.122667,1
"Falkensee, Nedlitzer Str.",338033,12300,52.55154,13.121979,
"Falkensee, Nedlitzer Str.",338033,86412,52.552128,13.123038,
"Falkensee, Parkstr.",,80449,52.56232,13.050411,1
"Falkensee, Parkstr.",80449,400273,52.56323,13.050725,
"Falkensee, Parkstr./Finkenkr.Str.",80449,619966,52.56223,13.051963,
"Falkensee, Platanenstr.",,262435,52.558426,13.104243,1
"Falkensee, Platanenstr.",262435,193959,52.558445,13.104314,
"Falkensee, Platanenstr.",262435,583146,52.5584,13.104169,
"Falkensee, Rathausplatz",,214329,52.56732,13.101424,1
"Falkensee, Rathausplatz",214329,115216,52.567173,13.101893,
"Falkensee, Rathausplatz",214329,190150,52.56754,13.100752,
"Falkensee, Rembrandtstr.",,359680,52.560528,13.036268,1
"Falkensee, Rembrandtstr.",359680,568059,52.560486,13.037098,
"Falkensee, Rembrandtstr.",359680,65215,52.560555,13.035676,
"Falkensee, Remscheider Str.",,42858,52.556183,13.109181,1
"Falkensee, Remscheider Str.",42858,105465,52.556213,13.109217,
"Falkensee, Remscheider Str.",42858,258442,52.55615,13.109134,
"Falkensee, Rohrbecker Weg",,450524,52.5572,13.045127,1
"Falkensee, Rohrbecker Weg",450524,126865,52.55717,13.045128,
"Falkensee, Rosenstr.",,405668,52.562206,13.076295,1
"Falkensee, Rosenstr.",405668,233678,52.56215,13.076366,
"Falkensee, Rosenstr.",405668,392470,52.562263,13.076234,
"Falkensee, Rote Villa",,531729,52.575,13.105745,1
"Falkensee, Rote Villa",531729,141209,52.57546,13.105962,
"Falkensee, Rote Villa",531729,543446,52.57453,13.105528,
"Falkensee, Ruppiner Str.",,534703,52.570637,13.093984,1
"Falkensee, Ruppiner Str.",534703,212821,52.57086,13.094042,
"Falkensee, Ruppiner Str.",534703,613116,52.570568,13.094369,
"Falkensee, Ruppiner Str.",534703,614361,52.570835,13.092916,
"Falkensee, Schillerallee",,573839,52.57343,13.109844,1
"Falkensee, Schillerallee",573839,395297,52.573406,13.109847,
"Falkensee, Schillerallee",573839,46405,52.57346,13.109842,
"Falkensee, Schwarzburger Str.",,137073,52.56337,13.069965,1
"Falkensee, Schwarzburger Str.",137073,196191,52.563404,13.07,
"Falkensee, Schwarzburger Str.",137073,458660,52.56335,13.069946,
"Falkensee, Seepromenade",,125796,52.573105,13.116214,1
"Falkensee, Seepromenade",125796,297120,52.573093,13.116236,
"Falkensee, Seepromenade",125796,372045,52.57313,13.11618,
"Falkensee, Sportzentrum",,211240,52.564007,13.078845,1
"Falkensee, Sportzentrum",211240,222881,52.564117,13.078974,
"Falkensee, Sportzentrum",211240,461708,52.563885,13.078695,
"Falkensee, Weberallee",,449393,52.571102,13.13054,1
"Falkensee, Weberallee",449393,132474,52.57102,13.13053,
"Falkensee, Weberallee",449393,29989,52.57118,13.130549,
"Falkensee, Zeppelinstr.",,139760,52.565125,13.035868,1
"Falkensee, Zeppelinstr.",139760,444481,52.565178,13.035863,
Falkenstein(Vogtl),179122,410916,50.479046,12.361016,
Falkenstein(Vogtl),179122,465038,50.478935,12.361088,
"Falkenstein, Bahnhof",,179122,50.47852,12.361986,1
"Falkenthal, Ausbau",,622131,52.91967,13.317522,1
"Falkenthal, Ausbau",622131,120679,52.919746,13.317486,
"Falkenthal, Ausbau",622131,160195,52.91958,13.317567,
"Falkenthal, Großer Berg",,577730,52.908424,13.30229,1
"Falkenthal, Großer Berg",577730,228700,52.908348,13.302261,
"Falkenthal, Großer Berg",577730,550312,52.9085,13.302317,
"Falkenthal, Kleiner Berg",,546318,52.90458,13.296493,1
"Falkenthal, Kleiner Berg",546318,203265,52.904655,13.296758,
"Falkenthal, Kleiner Berg",546318,370944,52.904488,13.29619,
"Falkenthal, Schulstr.",,601136,52.90132,13.297217,1
"Falkenthal, Schulstr.",601136,180558,52.901356,13.297274,
"Falkenthal, Wendestelle",,493472,52.922405,13.324144,1
"Falkenthal, Wendestelle",493472,297507,52.9224,13.32416,
Fallersleben,505853,103797,52.42341,10.717377,
Fallersleben,505853,232766,52.423473,10.717512,
Fallersleben,505853,403352,52.423523,10.717225,
Fangschleuse,304810,542404,52.40681,13.823378,
Fangschleuse,304810,565323,52.406723,13.823361,
Fangschleuse Tesla Süd,113534,476175,52.392174,13.796232,
"Fangschleuse, Tesla Süd Bhf",,113534,52.392204,13.796668,1
Farchant,,601218,47.53097,11.114864,1
Farchant,601218,20806,47.52983,11.114253,
Fasanenpark,,291261,48.079506,11.607293,1
Fasanenpark,291261,142501,48.079945,11.609324,
Fasanenpark,291261,234194,48.079998,11.609405,
Fasanerie,,567087,48.19695,11.524478,1
Fasanerie,567087,239402,48.197517,11.523903,
Fasanerie,567087,533469,48.196392,11.524469,
Fasangarten,,452948,48.09338,11.604697,1
Fasangarten,452948,32699,48.093414,11.604033,
Faulbach (Main),,314808,49.786934,9.43762,1
Faulbach Bahnhof,314808,337468,49.787857,9.437691,
Faulquemont,,303192,49.045715,6.604009,1
Faulquemont,303192,94711,49.045715,6.604009,
Faurndau,,275522,48.71098,9.616591,1
Faurndau,275522,418104,48.71094,9.616636,
Faurndau,275522,510275,48.710995,9.616591,
Favoritepark,,369348,48.909485,9.180576,1
Favoritepark,369348,280648,48.909485,9.180558,
Feilitzsch Bahnhof,,611840,50.364323,11.934029,1
"Feilitzsch, Bahnhof",611840,350008,50.36333,11.932475,
Feldafing,,121270,47.946976,11.289973,1
Feldafing,121270,535183,47.947216,11.290233,
Feldberg-Bärental,413707,145421,47.87117,8.098213,
Feldberg-Bärental,413707,371703,47.871223,8.09807,
Felde,,517000,54.309868,9.947426,1
Felde,517000,313525,54.30982,9.947398,
Feldkirch,,309606,47.24098,9.604102,1
Feldkirch,309606,524035,47.24098,9.604102,
Feldkirch Amberg,,584479,47.255203,9.621217,1
Feldkirch Amberg,584479,302209,47.255203,9.621217,
Feldkirchen,,546588,48.151154,11.73145,1
Feldkirchen(b München),546588,217137,48.151775,11.731728,
Feldkirchen(b München),546588,306937,48.151848,11.732103,
Feldkirchen(b München),546588,348918,48.151764,11.731863,
Feldmoching,,528001,48.213833,11.540827,1
Feldmoching,528001,148870,48.21354,11.540495,
Feldolling,,593602,47.895473,11.852255,1
Feldolling,593602,451668,47.89531,11.852309,
Fellbach,,35280,48.820293,9.27065,1
Fellbach,35280,171864,48.820297,9.270599,
Fellbach,35280,297518,48.820248,9.270677,
Fellbach,35280,621035,48.82042,9.270569,
Felsberg-Altenbrunslar,,24972,51.16497,9.443727,1
Felsberg-Altenbrunslar,24972,85347,51.165226,9.445462,
Felsberg-Gensungen,,205104,51.131123,9.43563,1
Felsberg-Gensungen,205104,509596,51.131123,9.43563,
Felsberg-Wolfershausen,,602730,51.18655,9.45006,1
Felsberg-Wolfershausen,602730,220212,51.18655,9.45006,
Ferch-Lienewitz,259107,610301,52.30374,12.964134,
"Ferch-Lienewitz, Bahnhof",,259107,52.30362,12.964038,1
Ferdinandshof,426918,77538,53.660088,13.881913,
Ferdinandshof Ferdinandshof,,426918,53.65917,13.882969,1
Fermerswalde,246851,436149,51.64291,13.174042,
Fermerswalde,246851,571134,51.642666,13.174247,
"Fermerswalde, Bahnhof",,246851,51.642788,13.174152,1
Ferndorf Bf,,521622,50.959454,8.009226,1
Ferndorf(Siegen),521622,473163,50.959476,8.009119,
Feucht,,235774,49.381947,11.204201,1
Feucht,235774,190491,49.382046,11.203923,
Feucht,235774,201834,49.382122,11.203986,
Feucht,235774,571732,49.381756,11.204435,
Feucht Ost,,387842,49.376026,11.220506,1
Feucht Ost,387842,388415,49.37623,11.219985,
Feucht Ost,387842,525367,49.37618,11.2202,
Feucht-Moosbach,,49628,49.387913,11.260903,1
Feucht-Moosbach,49628,462097,49.387875,11.26102,
Feudingen,475636,368693,50.940773,8.329566,
Feuerbach,,300853,48.813633,9.169185,1
Feuersee,,62059,48.772617,9.165852,1
Feuerthalen,,371338,47.692257,8.646149,1
Feuerthalen,371338,69348,47.692257,8.646149,
Feuerturmteich,,588677,51.531914,14.703831,1
Feuerturmteich,588677,118566,51.53197,14.703723,
Fichtenberg,584818,133289,48.987495,9.700619,
Fichtenberg,584818,612305,48.987347,9.700763,
Fichtenberg,584818,618877,48.987404,9.700718,
Fichtenberg Bahnhof,,584818,48.98753,9.700889,1
Fichtengrund,,446939,52.787525,13.266793,1
Fichtengrund,446939,286453,52.78741,13.266632,
Fichtengrund,446939,625014,52.787815,13.267198,
Filderstadt,,286548,48.67649,9.217577,1
Filderstadt,286548,304148,48.676495,9.217709,
Filipovka,,76186,50.98991,15.024925,1
Filipovka,76186,27918,50.989876,15.02506,
Filsen,494390,492439,50.23901,7.583393,
Filsen Bf,,494390,50.23889,7.583488,1
Finkenheerd,427770,166963,52.24944,14.569558,
Finkenheerd,427770,169042,52.24944,14.56967,
Finkenkrug,605704,312134,52.569805,13.050836,
Finkenkrug,605704,341565,52.569733,13.050801,
Finnentrop,335919,160332,51.1729,7.96467,
Finnentrop,335919,184197,51.173046,7.964563,
Finnentrop,335919,38033,51.172928,7.964445,
Finnentrop Bf,,335919,51.173046,7.964562,1
Finningerstraße,,77816,48.389996,10.026232,1
Finningerstraße,77816,336261,48.38953,10.026375,
Finningerstraße,77816,596538,48.39061,10.026025,
Finsterwald,,135016,47.753296,11.727524,1
Finsterwald,135016,21107,47.752888,11.728178,
Finsterwalde(Niederlausitz),36108,510130,51.637024,13.710336,
Finsterwalde(Niederlausitz),36108,54574,51.636917,13.710303,
"Finsterwalde, Bahnhof",,36108,51.636967,13.710318,1
Fischbach (b Nürnberg),,486408,49.41334,11.174072,1
Fischbach(Nürnberg),486408,335824,49.41321,11.174234,
Fischbach-Camphausen,,222449,49.30474,7.031134,1
Fischbach-Camphausen,222449,197622,49.30467,7.03122,
Fischbach-Camphausen,222449,482409,49.304806,7.031201,
Fischbach-Weierbach,118676,520834,49.739456,7.405316,
Fischbach-Weierbach,118676,629426,49.737774,7.403304,
"Fischbach-Weierbach, Bf",,118676,49.73879,7.404543,1
Fischbachau,,33255,47.705936,11.933211,1
Fischbachau,33255,99193,47.70586,11.933238,
Fischen,,165352,47.456596,10.271723,1
Fischen,165352,618294,47.456085,10.271615,
"Fischen, Bahnhof",165352,607171,47.4566,10.271032,
"Fischen, Bahnhof",165352,88101,47.45662,10.270654,
Fischhausen-Neuhaus,,222523,47.705975,11.874587,1
Fischhausen-Neuhaus,222523,231829,47.705994,11.874425,
Fischweier,,444357,48.888233,8.451305,1
"Fischweier, Karlsbad",444357,146893,48.888233,8.451341,
"Flatow, Linumhorster Str.",,399468,52.748276,12.947447,1
"Flatow, Linumhorster Str.",399468,373345,52.748272,12.947395,
Flawil,,539440,47.415813,9.189058,1
Flawil,539440,553063,47.415813,9.189058,
Flechtingen,,481683,52.34797,11.261352,1
Flechtingen,481683,546700,52.34797,11.261352,
Fleetmark,,291476,52.790802,11.378693,1
Fleetmark,291476,129958,52.790802,11.378693,
Flehingen,,600726,49.08472,8.783529,1
Flehingen,600726,266083,49.08487,8.784868,
Flehingen,600726,406435,49.084557,8.782281,
Fleischwangen Kirche,,486360,47.87915,9.478385,1
Fleischwangen Kirche,486360,590686,47.87915,9.478385,
Flensburg,,458905,54.774048,9.436687,1
Flensburg,458905,168503,54.77395,9.436603,
Flensburg,458905,590345,54.773857,9.436511,
Flieden,364070,363034,50.421257,9.576354,
Flieden Bahnhof,,364070,50.421158,9.576466,1
Flintbek,,490543,54.243237,10.062812,1
Flintbek,490543,514587,54.243324,10.062808,
Flintsbach,,348301,47.723663,12.128325,1
Flintsbach,348301,528926,47.72401,12.128182,
Flintsbach,348301,591385,47.723995,12.128092,
Flomersheim,,543880,49.513958,8.333801,1
Flomersheim,543880,61205,49.513958,8.333801,
